"french_defense:_la_bourdonnais_variation\n"	["caro-kann_defense\n",0.9997645401720289,205]
"french_defense:_normal_variation\n"	["scandinavian_defense:_mieses-kotroc_variation\n",0.9994608528222466,183]
"french_defense:_normal_variation\n"	["modern_defense\n",0.9995380517965549,120]
"french_defense:_normal_variation\n"	["caro-kann_defense\n",0.9995896132429224,129]
"french_defense:_normal_variation\n"	["owen_defense\n",0.9996717721074413,120]
"french_defense:_normal_variation\n"	["french_defense:_normal_variation\n",0.999757670280206,358]
"french_defense:_queen's_knight\n"	["scandinavian_defense\n",0.9992617303949292,241]
"french_defense:_queen's_knight\n"	["modern_defense\n",0.999262664829866,112]
"french_defense:_queen's_knight\n"	["caro-kann_defense\n",0.9995004468171702,166]
"french_defense:_queen's_knight\n"	["vienna_game\n",0.9995011325136969,132]
"french_defense:_queen's_knight\n"	["vienna_game:_max_lange_defense\n",0.9995729068070822,102]
"french_defense:_queen's_knight\n"	["sicilian_defense:_closed_variation__traditional\n",0.9995833580404482,229]
"french_defense:_queen's_knight\n"	["pirc_defense_#4\n",0.9995915109668841,136]
"french_defense:_queen's_knight\n"	["owen_defense\n",0.999661971369781,112]
"french_defense:_queen's_knight\n"	["french_defense:_queen's_knight\n",0.9997304491575628,324]
"french_defense:_queen's_knight\n"	["sicilian_defense:_closed_variation\n",0.9997660901361294,177]
"french_defense:_queen's_knight\n"	["van_geet_opening\n",0.9997939927527681,168]
"french_defense:_queen's_knight\n"	["sicilian_defense:_closed\n",0.9998357807615299,167]
"french_defense:_steiner_variation\n"	["english_opening:_the_whale\n",0.9965702553487248,101]
"french_defense:_steiner_variation\n"	["french_defense:_steiner_variation\n",0.9974216331120589,142]
"french_defense:_two_knights_variation\n"	["modern_defense\n",0.9992147649485589,112]
"french_defense:_two_knights_variation\n"	["scandinavian_defense\n",0.9997631989125803,146]
"french_defense:_two_knights_variation\n"	["sicilian_defense:_closed_variation__traditional\n",0.9997823308752641,132]
