["blitz",20,1600]	13752
["blitz",20,1700]	16836
["blitz",20,1800]	17368
["blitz",20,1900]	14507
["blitz",20,2000]	11454
["blitz",20,2100]	7650
["blitz",20,2200]	4748
["blitz",20,2300]	2450
["blitz",20,2400]	1319
["blitz",20,2500]	493
["blitz",20,2600]	215
["blitz",20,2700]	21
["blitz",20,2800]	13
["blitz",21,1500]	4352
["blitz",21,1600]	12560
["blitz",21,1700]	15601
["blitz",21,1800]	15788
["blitz",21,1900]	13734
["blitz",21,2000]	10937
["blitz",21,2100]	7292
["blitz",21,2200]	4596
["blitz",21,2300]	2503
["blitz",21,2400]	1254
["blitz",21,2500]	376
["blitz",21,2600]	125
["blitz",21,2700]	39
["blitz",21,2800]	15
["blitz",22,1500]	3933
["blitz",22,1600]	10587
["blitz",22,1700]	13313
["blitz",22,1800]	13253
["blitz",22,1900]	11107
["blitz",22,2000]	9150
["blitz",22,2100]	6152
["blitz",22,2200]	3767
["blitz",22,2300]	2146
["blitz",22,2400]	1024
["blitz",22,2500]	389
["blitz",22,2600]	97
["blitz",22,2700]	30
["blitz",22,2800]	9
["blitz",23,1500]	3061
["blitz",23,1600]	8462
["blitz",23,1700]	10516
["blitz",23,1800]	10591
["blitz",23,1900]	8977
["blitz",23,2000]	7376
["blitz",23,2100]	4846
["blitz",23,2200]	2995
["blitz",23,2300]	1654
["blitz",23,2400]	825
["blitz",23,2500]	343
["blitz",23,2600]	87
["blitz",23,2700]	24
["blitz",23,2800]	6
["blitz",23,2900]	1
["blitz",3,1500]	2015
["blitz",3,1600]	5199
["blitz",3,1700]	6399
["blitz",3,1800]	6615
["blitz",3,1900]	5656
["blitz",3,2000]	4341
["blitz",3,2100]	2805
["blitz",3,2200]	1857
["blitz",3,2300]	909
["blitz",3,2400]	398
["blitz",3,2500]	223
["blitz",3,2600]	54
["blitz",3,2700]	6
["blitz",4,1500]	1923
["blitz",4,1600]	5180
["blitz",4,1700]	6566
["blitz",4,1800]	6767
["blitz",4,1900]	5370
["blitz",4,2000]	4583
["blitz",4,2100]	2752
["blitz",4,2200]	1784
["blitz",4,2300]	875
["blitz",4,2400]	393
["blitz",4,2500]	143
["blitz",4,2600]	69
["blitz",4,2700]	15
["blitz",4,2900]	1
["blitz",5,1500]	2042
["blitz",5,1600]	5441
["blitz",5,1700]	6939
["blitz",5,1800]	7258
["blitz",5,1900]	5759
["blitz",5,2000]	4643
["blitz",5,2100]	3031
["blitz",5,2200]	1793
["blitz",5,2300]	924
["blitz",5,2400]	404
["blitz",5,2500]	177
["blitz",5,2600]	58
["blitz",5,2700]	13
["blitz",5,2900]	1
["blitz",6,1500]	2215
["blitz",6,1600]	6312
["blitz",6,1700]	7830
["blitz",6,1800]	8151
["blitz",6,1900]	6515
["blitz",6,2000]	5454
["blitz",6,2100]	3563
["blitz",6,2200]	2015
["blitz",6,2300]	1050
["blitz",6,2400]	492
["blitz",6,2500]	203
["blitz",6,2600]	76
["blitz",6,2700]	6
["blitz",7,1500]	2459
["blitz",7,1600]	7546
["blitz",7,1700]	9398
["blitz",7,1800]	9580
["blitz",7,1900]	7493
["blitz",7,2000]	6000
["blitz",7,2100]	3971
["blitz",7,2200]	2410
["blitz",7,2300]	1179
["blitz",7,2400]	566
["blitz",7,2500]	244
["blitz",7,2600]	115
["blitz",7,2700]	15
["blitz",8,1500]	2875
["blitz",8,1600]	8600
["blitz",8,1700]	10662
["blitz",8,1800]	11060
["blitz",8,1900]	8610
["blitz",8,2000]	6783
["blitz",8,2100]	4782
["blitz",8,2200]	2719
["blitz",8,2300]	1370
["blitz",8,2400]	694
["blitz",8,2500]	251
["blitz",8,2600]	114
["blitz",8,2700]	25
["blitz",8,2800]	1
["blitz",9,1500]	3337
["blitz",9,1600]	10128
["blitz",9,1700]	11816
["blitz",9,1800]	11995
["blitz",9,1900]	9696
["blitz",9,2000]	7856
["blitz",9,2100]	5172
["blitz",9,2200]	3213
["blitz",9,2300]	1609
["blitz",9,2400]	854
["blitz",9,2500]	311
["blitz",9,2600]	140
["blitz",9,2700]	26
["blitz_tournament",0,1500]	457
["blitz_tournament",0,1600]	1359
["blitz_tournament",0,1700]	1955
["blitz_tournament",0,1800]	2395
["blitz_tournament",0,1900]	2278
["blitz_tournament",0,2000]	1565
["blitz_tournament",0,2100]	904
["blitz_tournament",0,2200]	559
["blitz_tournament",0,2300]	231
["blitz_tournament",0,2400]	98
["blitz_tournament",0,2500]	19
["blitz_tournament",0,2600]	5
["blitz_tournament",0,2700]	5
["blitz_tournament",0,2800]	1
["blitz_tournament",1,1500]	314
["blitz_tournament",1,1600]	1185
["blitz_tournament",1,1700]	1979
["blitz_tournament",1,1800]	2263
["blitz_tournament",1,1900]	2372
["blitz_tournament",1,2000]	1647
["blitz_tournament",1,2100]	902
["blitz_tournament",1,2200]	532
["blitz_tournament",1,2300]	163
["blitz_tournament",1,2400]	70
["blitz_tournament",1,2500]	19
["blitz_tournament",1,2600]	5
["blitz_tournament",1,2700]	6
["blitz_tournament",10,1500]	680
["blitz_tournament",10,1600]	1756
["blitz_tournament",10,1700]	2457
["blitz_tournament",10,1800]	3241
["blitz_tournament",10,1900]	3168
["blitz_tournament",10,2000]	2389
["blitz_tournament",10,2100]	1278
["classical",16,2100]	3256
["classical",16,2200]	1411
["classical",16,2300]	538
["classical",16,2400]	218
["classical",16,2500]	35
["classical",16,2600]	8
["classical",17,1500]	3816
["classical",17,1600]	10630
["classical",17,1700]	12684
["classical",17,1800]	12911
["classical",17,1900]	10058
["classical",17,2000]	6352
["classical",17,2100]	3331
["classical",17,2200]	1397
["classical",17,2300]	549
["classical",17,2400]	236
["classical",17,2500]	62
["classical",17,2600]	9
["classical",18,1500]	3906
["classical",18,1600]	10996
["classical",18,1700]	13057
["classical",18,1800]	13129
["classical",18,1900]	10332
["classical",18,2000]	6582
["classical",18,2100]	3304
["classical",18,2200]	1438
["classical",18,2300]	547
["classical",18,2400]	225
["classical",18,2500]	53
["classical",18,2600]	10
["classical",19,1500]	3657
["classical",19,1600]	10372
["classical",19,1700]	12762
["classical",19,1800]	12517
["classical",19,1900]	9430
["classical",19,2000]	6060
["classical",19,2100]	3158
["classical",19,2200]	1471
["classical",19,2300]	508
["classical",19,2400]	243
["classical",19,2500]	43
["classical",19,2600]	7
["classical",2,1500]	1487
["classical",2,1600]	4241
["classical",2,1700]	4693
["classical",2,1800]	4841
["classical",2,1900]	3525
["classical",2,2000]	2282
["classical",2,2100]	1168
["classical",2,2200]	536
["classical",2,2300]	185
["classical",2,2400]	85
["classical",2,2500]	16
["classical",2,2600]	5
["classical",20,1500]	3511
["classical",20,1600]	10019
["classical",20,1700]	12375
["classical",20,1800]	11867
["classical",20,1900]	8965
["classical",20,2000]	5640
["classical",20,2100]	2966
["classical",20,2200]	1342
["classical",20,2300]	513
["classical",20,2400]	208
["classical",20,2500]	39
["classical",20,2600]	12
["classical",21,1500]	3305
["classical",21,1600]	9200
["classical",21,1700]	11195
["classical",21,1800]	10636
["classical",21,1900]	7986
["classical",21,2000]	5048
["classical",21,2100]	2687
["classical",21,2200]	1162
["classical",21,2300]	454
["classical",21,2400]	158
["classical",21,2500]	49
["classical",21,2600]	10
["classical",22,1500]	2788
["classical",22,1600]	7776
["classical",22,1700]	9111
["classical",22,1800]	8802
["classical",22,1900]	6494
["classical",22,2000]	3956
["classical",22,2100]	2063
["classical",22,2200]	969
["classical",22,2300]	354
["classical",22,2400]	153
["classical",22,2500]	48
["classical",22,2600]	7
["classical",23,1500]	2132
["classical",23,1600]	6043
["classical",23,1700]	6975
["classical",23,1800]	7171
["classical",23,1900]	5250
["classical",23,2000]	3166
["classical",23,2100]	1640
["classical",23,2200]	756
["classical",23,2300]	301
["classical",23,2400]	120
["classical",23,2500]	41
["classical",23,2600]	5
["classical",23,2700]	2
["classical",3,1500]	1431
["classical",3,1600]	4201
["classical",3,1700]	4613
["classical",3,1800]	4562
["classical",3,1900]	3511
["classical",3,2000]	2264
["classical",3,2100]	1144
["classical",3,2200]	488
["classical",3,2300]	182
["classical",3,2400]	89
["classical",3,2500]	18
["classical",3,2600]	2
["classical",4,1500]	1408
["classical",4,1600]	3873
["classical",4,1700]	4385
["classical",4,1800]	4496
["classical",4,1900]	3599
["classical",4,2000]	2322
["classical",4,2100]	1196
["classical",4,2200]	497
["classical",4,2300]	184
["classical",4,2400]	79
["classical",4,2500]	17
["classical",4,2600]	4
["classical",4,2700]	3
["classical",5,1500]	1507
["classical",5,1600]	3977
["classical",5,1700]	4677
["classical",5,1800]	4908
["classical",5,1900]	3803
["classical",5,2000]	2522
["classical",5,2100]	1345
["classical",5,2200]	580
["classical",5,2300]	223
["classical",5,2400]	88
["classical",5,2500]	22
["classical",5,2600]	2
["classical",5,2700]	1
["classical",6,1500]	1676
["classical",6,1600]	4752
["classical",6,1700]	5360
["classical",6,1800]	5725
["classical",6,1900]	4344
["classical",6,2000]	2974
["classical",6,2100]	1451
["classical",6,2200]	741
["classical",6,2300]	253
["classical",6,2400]	91
["classical",6,2500]	12
["classical",6,2600]	11
["classical",6,2700]	1
["classical",7,1500]	2038
["classical",7,1600]	5608
["classical",7,1700]	6441
["classical",7,1800]	6660
["classical",7,1900]	5135
["classical",7,2000]	3471
["classical",7,2100]	1786
["classical",7,2200]	841
["classical",7,2300]	324
["classical",7,2400]	118
["classical",7,2500]	30
["classical",7,2600]	10
["classical",7,2700]	3
["classical",8,1500]	2153
["classical",8,1600]	6217
["classical",8,1700]	7430
["classical",8,1800]	7868
["classical",8,1900]	6044
["classical",8,2000]	4178
["classical",8,2100]	1982
["classical",8,2200]	974
["classical",8,2300]	416
["classical",8,2400]	129
["classical",8,2500]	33
["classical",8,2600]	14
["classical",8,2700]	2
["classical",9,1500]	2560
["classical",9,1600]	7084
["classical",9,1700]	8486
["classical",9,1800]	8615
["classical",9,1900]	7020
["classical",9,2000]	4613
["classical",9,2100]	2341
["classical",9,2200]	1035
["classical",9,2300]	405
["classical",9,2400]	162
["classical",9,2500]	30
["classical",9,2600]	12
["classical_tournament",0,1500]	221
["classical_tournament",0,1600]	582
["classical_tournament",0,1700]	737
["classical_tournament",0,1800]	835
["classical_tournament",0,1900]	861
["classical_tournament",0,2000]	647
["classical_tournament",0,2100]	384
["classical_tournament",0,2200]	164
["classical_tournament",0,2300]	73
["classical_tournament",0,2400]	24
["classical_tournament",1,1500]	156
["classical_tournament",1,1600]	441
["classical_tournament",1,1700]	559
["classical_tournament",1,1800]	675
["classical_tournament",1,1900]	636
["classical_tournament",1,2000]	575
["classical_tournament",1,2100]	400
["classical_tournament",1,2200]	161
["classical_tournament",1,2300]	70
["classical_tournament",1,2400]	19
["classical_tournament",1,2500]	2
["classical_tournament",10,1500]	313
["classical_tournament",10,1600]	707
["classical_tournament",10,1700]	1037
["classical_tournament",10,1800]	1391
["classical_tournament",10,1900]	1302
["classical_tournament",10,2000]	973
["classical_tournament",10,2100]	646
["classical_tournament",10,2200]	320
["classical_tournament",10,2300]	125
["classical_tournament",10,2400]	23
["classical_tournament",10,2500]	1
["classical_tournament",11,1500]	274
["classical_tournament",11,1600]	749
["classical_tournament",11,1700]	1148
["classical_tournament",11,1800]	1481
["classical_tournament",11,1900]	1325
["classical_tournament",11,2000]	868
["classical_tournament",11,2100]	524
["classical_tournament",11,2200]	278
["classical_tournament",11,2300]	96
["classical_tournament",11,2400]	28
["classical_tournament",11,2500]	4
["classical_tournament",12,1500]	300
["classical_tournament",12,1600]	840
["classical_tournament",12,1700]	1167
["classical_tournament",12,1800]	1507
["classical_tournament",12,1900]	1453
["classical_tournament",12,2000]	1201
["classical_tournament",12,2100]	724
["classical_tournament",12,2200]	322
["classical_tournament",12,2300]	127
["classical_tournament",12,2400]	29
["classical_tournament",12,2500]	1
["classical_tournament",13,1500]	247
["classical_tournament",13,1600]	709
["classical_tournament",13,1700]	975
["classical_tournament",13,1800]	1189
["classical_tournament",13,1900]	1216
["classical_tournament",13,2000]	936
["classical_tournament",13,2100]	621
["classical_tournament",13,2200]	285
["classical_tournament",13,2300]	90
["classical_tournament",13,2400]	32
["classical_tournament",14,1500]	496
["classical_tournament",14,1600]	1218
["classical_tournament",14,1700]	1446
["classical_tournament",14,1800]	1574
["classical_tournament",14,1900]	1663
["classical_tournament",14,2000]	1239
["classical_tournament",14,2100]	770
["classical_tournament",14,2200]	335
["classical_tournament",14,2300]	114
["classical_tournament",14,2400]	45
["classical_tournament",14,2500]	5
["classical_tournament",15,1500]	217
["classical_tournament",15,1600]	730
["classical_tournament",15,1700]	1151
["classical_tournament",15,1800]	1243
["classical_tournament",15,1900]	1218
["classical_tournament",15,2000]	1017
["classical_tournament",15,2100]	695
["classical_tournament",15,2200]	302
["classical_tournament",15,2300]	117
["classical_tournament",15,2400]	33
["classical_tournament",15,2500]	3
["classical_tournament",16,1500]	362
["classical_tournament",16,1600]	1104
["classical_tournament",16,1700]	1431
["classical_tournament",16,1800]	1664
["classical_tournament",16,1900]	1723
["classical_tournament",16,2000]	1295
["classical_tournament",16,2100]	781
["classical_tournament",16,2200]	387
["classical_tournament",16,2300]	128
["classical_tournament",16,2400]	42
["classical_tournament",16,2500]	3
["classical_tournament",17,1500]	378
["classical_tournament",17,1600]	1055
["classical_tournament",17,1700]	1496
["classical_tournament",17,1800]	1832
["classical_tournament",17,1900]	1895
