"king's_gambit__falkbeer_countergambit__charousek_gambit__old_line"	30
"king's_gambit__falkbeer_countergambit__charousek_gambit_accepted"	192
"king's_gambit__falkbeer_countergambit__hinrichsen_gambit"	105
"king's_gambit__falkbeer_countergambit__miles_gambit"	23
"king's_gambit__falkbeer_countergambit__modern_transfer"	220
"king's_gambit__falkbeer_countergambit__nimzowitsch-marshall_countergambit"	139
"king's_gambit__falkbeer_countergambit__pickler_gambit"	4
"king's_gambit__falkbeer_countergambit__staunton_line"	1055
"king's_gambit__falkbeer_countergambit_accepted"	564
"king's_gambit_accepted"	35
"king's_gambit_accepted:_allgaier__schlechter_defense"	14
"king's_gambit_accepted:_bishop's_gambit__bledow_variation"	29
"king's_gambit_accepted:_bishop's_gambit__paulsen_attack"	6
"king's_gambit_accepted:_bishop's_gambit__steinitz_defense"	21
"king's_gambit_accepted:_cunningham__bertin_gambit"	138
"king's_gambit_accepted:_ghulam-kassim_gambit_#2"	2
"king's_gambit_accepted:_kieseritzky__polerio_defense"	6
"king's_gambit_accepted:_king_knight's_gambit"	473
"king's_gambit_accepted:_modern_defense_#2"	1594
"king's_gambit_accepted:_muzio_gambit__holloway_defense"	2
"king's_gambit_accepted:_muzio_gambit__kling_and_horwitz_counterattack"	1
"king's_gambit_accepted:_soerensen_gambit"	44
"king's_gambit_accepted__abbazia_defense"	784
"king's_gambit_accepted__allgaier_gambit"	118
"king's_gambit_accepted__australian_gambit"	6
"king's_gambit_accepted__becker_defense"	739
"king's_gambit_accepted__bishop's_gambit"	785
"king's_gambit_accepted__bishop's_gambit__anderssen_defense"	83
"king's_gambit_accepted__bishop's_gambit__bledow_countergambit"	22
"king's_gambit_accepted__bishop's_gambit__bogoljubov_defense"	32
"king's_gambit_accepted__bishop's_gambit__bogoljubov_variation"	102
"king's_gambit_accepted__bishop's_gambit__cozio_defense"	99
"king's_gambit_accepted__bishop's_gambit__gianutio_gambit"	13
"king's_gambit_accepted__bishop's_gambit__kieseritzky_gambit"	4
"king's_gambit_accepted__bishop's_gambit__lopez_defense"	38
"king's_gambit_accepted__bishop's_gambit__maurian_defense"	253
"king's_gambit_accepted__blachly_gambit"	291
"king's_gambit_accepted__bonsch-osmolovsky_variation"	315
"king's_gambit_accepted__breyer_gambit"	80
"king's_gambit_accepted__carrera_gambit"	2
"king's_gambit_accepted__cunningham_defense"	1903
"king's_gambit_accepted__cunningham_defense__bertin_gambit"	206
"king's_gambit_accepted__cunningham_defense__mccormick_defense"	171
"king's_gambit_accepted__dodo_variation"	23
"king's_gambit_accepted__double_muzio_gambit"	27
"king's_gambit_accepted__double_muzio_gambit__baldwin_gambit"	1
"king's_gambit_accepted__double_muzio_gambit__bello_gambit"	15
"king's_gambit_accepted__double_muzio_gambit__paulsen_defense"	1
"king's_gambit_accepted__fischer_defense"	3283
"king's_gambit_accepted__fischer_defense__spanish_variation"	59
"king's_gambit_accepted__gaga_gambit"	6
"king's_gambit_accepted__ghulam-kassim_gambit"	15
"king's_gambit_accepted__gianutio_countergambit"	58
"king's_gambit_accepted__greco_gambit"	51
"king's_gambit_accepted__hanstein_gambit"	236
"king's_gambit_accepted__kieseritzky_gambit__anderssen_defense"	7
"king's_gambit_accepted__kieseritzky_gambit__berlin_defense"	13
"king's_gambit_accepted__kieseritzky_gambit__berlin_defense_#2"	1
"king's_gambit_accepted__kieseritzky_gambit__brentano_defense"	13
"king's_gambit_accepted__kieseritzky_gambit__cotter_gambit"	93
"king's_gambit_accepted__kieseritzky_gambit__kolisch_defense"	86
"king's_gambit_accepted__kieseritzky_gambit__long_whip"	113
"king's_gambit_accepted__kieseritzky_gambit__paulsen_defense"	6
