"king's_gambit_accepted__dodo_variation"	42
"king's_gambit_accepted__double_muzio_gambit"	37
"king's_gambit_accepted__double_muzio_gambit__baldwin_gambit"	2
"king's_gambit_accepted__double_muzio_gambit__bello_gambit"	29
"king's_gambit_accepted__double_muzio_gambit__paulsen_defense"	3
"king's_gambit_accepted__eisenberg_variation"	4
"king's_gambit_accepted__fischer_defense"	7633
"king's_gambit_accepted__fischer_defense__spanish_variation"	128
"king's_gambit_accepted__gaga_gambit"	18
"king's_gambit_accepted__ghulam-kassim_gambit"	54
"king's_gambit_accepted__gianutio_countergambit"	203
"king's_gambit_accepted__greco_gambit"	88
"king's_gambit_accepted__hanstein_gambit"	434
"king's_gambit_accepted__kieseritzky_gambit__anderssen_defense"	14
"king's_gambit_accepted__kieseritzky_gambit__berlin_defense"	31
"king's_gambit_accepted__kieseritzky_gambit__berlin_defense_#2"	7
"king's_gambit_accepted__kieseritzky_gambit__brentano_defense"	17
